h3_cell,h3_resolution,centroid_latitude,centroid_longitude,cell_area_km2,estimated_population_2025,estimated_population_density_per_km2,bedashing_10min_covered_pct,coverage_gap_pct,nearest_branch_id,nearest_branch_name,nearest_branch_distance_km,observed_competitors_within_3km,observed_direct_competitors_within_3km,observed_adjacent_competitors_within_3km,observed_competitor_reviews_within_3km,observed_competitor_mean_rating_within_3km,market_anchor_name,market_anchor_address,population_score,coverage_gap_score,market_activity_score,competition_headroom_score,opportunity_score,recommendation,confidence_score,confidence_level,recommendation_explanation,population_data_scope,competitor_data_scope,catchment_data_scope
8743a0291ffffff,7,24.267961730401925,54.425185954501,4.5399,33.87,7.46,0.0,100.0,44,Mohammed Bin Zayed City,16.028,0,0,0,0,,,,5.245133381398702,100.0,45.33165104542177,54.659336697909154,47.1,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a0603ffffff,7,24.079906349177055,54.34094568710238,4.5165,33.86,7.5,0.0,100.0,44,Mohammed Bin Zayed City,37.768,0,0,0,0,,,,5.227108868060562,100.0,45.33165104542177,54.659336697909154,47.09,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac0f0ffffff,7,25.399241196220235,55.8741059717178,4.7227,33.84,7.17,0.0,100.0,48,Ras Al Khaimah,39.442,0,0,0,0,,,,5.209084354722422,100.0,45.33165104542177,54.659336697909154,47.08,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a12b6ffffff,7,24.842802406197876,55.23163287266728,4.6371,33.8,7.29,0.0,100.0,32,Jumeirah Park,22.815,0,0,0,0,,,,5.191059841384282,100.0,45.33165104542177,54.659336697909154,47.08,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a24c0ffffff,7,22.962654610402954,54.26112005816381,4.3966,33.77,7.68,0.0,100.0,46,Al Dhafra Branch,92.711,0,0,0,0,,,,5.173035328046143,100.0,45.33165104542177,54.659336697909154,47.07,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ae8b1ffffff,7,24.60105280338826,55.60233893346808,4.63,33.76,7.29,0.0,100.0,37,Al Ain,42.035,0,0,0,0,,,,5.155010814708002,100.0,45.33165104542177,54.659336697909154,47.06,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a302bffffff,7,23.96863752085504,55.08732306542393,4.5412,33.51,7.38,0.0,100.0,36,Baniyas,58.816,0,0,0,0,,,,5.136986301369863,100.0,45.33165104542177,54.659336697909154,47.05,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac746ffffff,7,25.339364665733587,56.0709125078551,4.7257,33.43,7.07,0.0,100.0,51,Al Taif Mall,35.335,0,0,0,0,,,,5.118961788031723,100.0,45.33165104542177,54.659336697909154,47.05,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743aec42ffffff,7,24.442156617500757,55.67121128453141,4.617,33.42,7.24,0.0,100.0,37,Al Ain,23.987,0,0,0,0,,,,5.100937274693583,100.0,45.33165104542177,54.659336697909154,47.04,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a2920ffffff,7,23.72821702743953,53.650809656944055,4.4459,33.4,7.51,0.0,100.0,46,Al Dhafra Branch,12.869,0,0,0,0,,,,5.073900504686373,100.0,45.33165104542177,54.659336697909154,47.03,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3608ffffff,7,23.678319130251417,55.442313534226,4.5278,33.4,7.38,0.0,100.0,37,Al Ain,64.863,0,0,0,0,,,,5.073900504686373,100.0,45.33165104542177,54.659336697909154,47.03,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743aea5affffff,7,24.864040071570006,56.213284304769054,4.6845,33.39,7.13,0.0,100.0,51,Al Taif Mall,30.648,0,0,0,0,,,,5.046863734679164,100.0,45.33165104542177,54.659336697909154,47.02,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a68dbffffff,7,23.940262163962554,53.00872700018423,4.4345,33.38,7.53,0.0,100.0,46,Al Dhafra Branch,79.729,0,0,0,0,,,,5.010814708002884,100.0,45.33165104542177,54.659336697909154,47.0,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6c4cffffff,7,23.789808122441006,52.882277696003435,4.4125,33.38,7.56,0.0,100.0,46,Al Dhafra Branch,86.578,0,0,0,0,,,,5.010814708002884,100.0,45.33165104542177,54.659336697909154,47.0,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a26c3ffffff,7,23.04970247462542,54.679668065669894,4.4261,33.38,7.54,0.0,100.0,46,Al Dhafra Branch,117.701,0,0,0,0,,,,5.010814708002884,100.0,45.33165104542177,54.659336697909154,47.0,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3a50ffffff,7,24.313370815598468,55.24668396884834,4.5841,33.29,7.26,0.0,100.0,37,Al Ain,42.989,0,0,0,0,,,,4.974765681326604,100.0,45.33165104542177,54.659336697909154,46.99,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3045ffffff,7,24.025039716042524,55.177877549215545,4.5513,33.26,7.31,0.0,100.0,37,Al Ain,53.818,0,0,0,0,,,,4.956741167988464,100.0,45.33165104542177,54.659336697909154,46.98,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac6b1ffffff,7,25.06257608340397,56.09729815933337,4.6992,33.2,7.07,0.0,100.0,51,Al Taif Mall,23.844,0,0,0,0,,,,4.929704397981254,100.0,45.33165104542177,54.659336697909154,46.97,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6d62ffffff,7,23.840782270727313,52.653107306102946,4.4064,33.2,7.53,0.0,100.0,46,Al Dhafra Branch,110.56,0,0,0,0,,,,4.929704397981254,100.0,45.33165104542177,54.659336697909154,46.97,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743b1b72ffffff,7,22.869861072994777,54.358279838228306,4.3916,33.09,7.53,0.0,100.0,46,Al Dhafra Branch,106.952,0,0,0,0,,,,4.902667627974044,100.0,45.33165104542177,54.659336697909154,46.96,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
874384c22ffffff,7,22.877869914730244,54.79150085137243,4.4133,33.07,7.49,0.0,100.0,46,Al Dhafra Branch,138.106,0,0,0,0,,,,4.884643114635905,100.0,45.33165104542177,54.659336697909154,46.95,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743b52e1ffffff,7,22.91398356650274,53.83705278878663,4.3705,33.06,7.56,0.0,100.0,46,Al Dhafra Branch,80.388,0,0,0,0,,,,4.866618601297764,100.0,45.33165104542177,54.659336697909154,46.95,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a0ce8ffffff,7,24.2388739594304,53.74611394932739,4.503,32.99,7.33,0.0,100.0,40,Khaleej Al Arabi,66.241,0,0,0,0,,,,4.848594087959625,100.0,45.33165104542177,54.659336697909154,46.94,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3670ffffff,7,23.729364183558967,55.453294999423015,4.5336,32.9,7.26,0.0,100.0,37,Al Ain,59.152,0,0,0,0,,,,4.821557317952415,100.0,45.33165104542177,54.659336697909154,46.93,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743b5990ffffff,7,22.917221405188474,52.882431376745274,4.3511,32.9,7.56,0.0,100.0,46,Al Dhafra Branch,116.037,0,0,0,0,,,,4.821557317952415,100.0,45.33165104542177,54.659336697909154,46.93,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743acc30ffffff,7,25.36142868911782,55.30161756927985,4.6923,32.87,7.01,0.0,100.0,49,Zawaya Walk,13.297,0,0,0,0,,,,4.794520547945205,100.0,45.33165104542177,54.659336697909154,46.92,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3a61ffffff,7,24.413862326220073,55.22835257732824,4.5935,32.85,7.15,0.0,100.0,37,Al Ain,48.435,0,0,0,0,,,,4.7764960346070655,100.0,45.33165104542177,54.659336697909154,46.91,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a24ecffffff,7,23.02147856610036,54.24954300049585,4.4022,32.84,7.46,0.0,100.0,46,Al Dhafra Branch,86.823,0,0,0,0,,,,4.758471521268925,100.0,45.33165104542177,54.659336697909154,46.9,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a666cffffff,7,23.67160155014317,53.562971059490586,4.4356,32.81,7.4,0.0,100.0,46,Al Dhafra Branch,16.139,0,0,0,0,,,,4.740447007930785,100.0,45.33165104542177,54.659336697909154,46.89,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6771ffffff,7,23.66831572243454,53.38474063566541,4.4261,32.79,7.41,0.0,100.0,46,Al Dhafra Branch,33.847,0,0,0,0,,,,4.722422494592646,100.0,45.33165104542177,54.659336697909154,46.89,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a38deffffff,7,24.078048800608887,54.90555535333228,4.5438,32.78,7.21,0.0,100.0,36,Baniyas,36.846,0,0,0,0,,,,4.704397981254506,100.0,45.33165104542177,54.659336697909154,46.88,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3b6dffffff,7,24.49777200915356,55.11127214187174,4.5965,32.74,7.12,0.0,100.0,39,Al Falah,38.098,0,0,0,0,,,,4.686373467916366,100.0,45.33165104542177,54.659336697909154,46.87,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
87534cac1ffffff,7,24.39777417500095,51.498967807612225,4.5414,32.73,7.21,0.0,100.0,46,Al Dhafra Branch,240.721,0,0,0,0,,,,4.668348954578226,100.0,45.33165104542177,54.659336697909154,46.87,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
874384d9affffff,7,22.72718432842499,54.76070264334461,4.3959,32.59,7.41,0.0,100.0,46,Al Dhafra Branch,146.558,0,0,0,0,,,,4.650324441240087,100.0,45.33165104542177,54.659336697909154,46.86,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
87534d531ffffff,7,24.103723721865713,51.66776055266985,4.5154,32.57,7.21,0.0,100.0,46,Al Dhafra Branch,214.703,0,0,0,0,,,,4.632299927901946,100.0,45.33165104542177,54.659336697909154,46.85,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a0430ffffff,7,23.97479795812172,53.86007961971816,4.4818,32.53,7.26,0.0,100.0,46,Al Dhafra Branch,41.317,0,0,0,0,,,,4.6142754145638065,100.0,45.33165104542177,54.659336697909154,46.84,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1448ffffff,7,24.64206105595303,54.98273469418767,4.605,32.52,7.06,0.0,100.0,39,Al Falah,33.088,0,0,0,0,,,,4.596250901225667,100.0,45.33165104542177,54.659336697909154,46.84,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
87534d110ffffff,7,24.234719381616742,52.00444861785809,4.4852,32.51,7.25,0.0,100.0,46,Al Dhafra Branch,186.396,0,0,0,0,,,,4.5782263878875264,100.0,45.33165104542177,54.659336697909154,46.83,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a149effffff,7,24.358376195839345,54.85293583506802,4.5699,32.49,7.11,0.0,100.0,39,Al Falah,14.826,0,0,0,0,,,,4.551189617880317,100.0,45.33165104542177,54.659336697909154,46.82,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
874384b58ffffff,7,23.41018580077261,55.330039595551526,4.4946,32.49,7.23,0.0,100.0,37,Al Ain,96.795,0,0,0,0,,,,4.551189617880317,100.0,45.33165104542177,54.659336697909154,46.82,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a698affffff,7,23.95788663928289,52.72640906441383,4.4215,32.46,7.34,0.0,100.0,46,Al Dhafra Branch,106.977,0,0,0,0,,,,4.524152847873107,100.0,45.33165104542177,54.659336697909154,46.81,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3a00ffffff,7,24.285446486221673,55.13006267165092,4.5757,32.37,7.08,0.0,100.0,39,Al Falah,43.243,0,0,0,0,,,,4.506128334534967,100.0,45.33165104542177,54.659336697909154,46.8,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a0214ffffff,7,24.405207729978642,54.35801166902606,4.5506,48.07,10.56,9.1,90.9,40,Khaleej Al Arabi,5.982,0,0,0,0,,,,11.301369863013697,90.9,45.33165104542177,54.659336697909154,46.79,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a0426ffffff,7,24.014517628053113,53.85202247834802,4.4855,32.34,7.21,0.0,100.0,46,Al Dhafra Branch,45.205,0,0,0,0,,,,4.488103821196828,100.0,45.33165104542177,54.659336697909154,46.79,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a10f0ffffff,7,24.835136179541045,54.96715036262328,4.6237,32.26,6.98,0.0,100.0,32,Jumeirah Park,30.274,0,0,0,0,,,,4.470079307858688,100.0,45.33165104542177,54.659336697909154,46.79,SKIP,70,MEDIUM,"Strongest signals: coverage gap and competition headroom; main constraint: population. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
